"","NATCODE","COD_INE","PROVINCIA","MUN_NAME","POBLACION_MUNI","Area..km2.","POBLACION_CAPITAL","CAI_num","X2020_indGini","X2020_indP80.P20","X2020_indUnitCons.60.","X2020_income_mean_HH","X2020_income_mean_PP","Popul.Density..peopl.km2.","population_log","PV.20kw.capacity","PV.20kw.units","tot_units_PV","tot_cap_PV","cap_PV.20kW","wind.onshore","cogenNG.B_OilCoal","solar_therm","HP_gen","hydro.10MW","hydro.10MW.1","cogenWastBio","other_pow_plans","PoorHousing.","VulnerableAge.","Unemployed.","HigherEdu.","LowEdu.","X2021_POBLACION_MUNI","X..male","X..female","gender.ratio..m.f.","hydro_total","Renewable_profile","Income_level_PP","CCAA","Con_CAI"
"7901",34025050063,50063,"Zaragoza","El Buste",71,7.611292,71,NA,28.872,NA,NA,28075.6594,14646,9.32824545425402,1.85125834871908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442857142857143,0.552238805970149,0.17910447761194,0.701492537313433,70,57.1428571428571,42.8571428571429,"1.3333333333333333",0,"None","Medium Income","Aragón","Sin CAIs"
"7902",34025050064,50064,"Zaragoza","Cabañas de Ebro",491,8.5513,491,NA,22.9,2.3,NA,31891,13232,57.418170336674,2.69108149212297,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.406952965235174,0.55456570155902,0.168514412416851,0.669623059866962,489,52.1472392638037,47.8527607361963,"1.0897435897435896",0,"None","Medium Income","Aragón","Sin CAIs"
"7903",34025050065,50065,"Zaragoza","Cabolafuente",49,39.243864,49,NA,28.8769,NA,NA,28075.3563,14646,1.24860283890496,1.69019608002851,0,0,1,5000,5000,0,0,0,0,0,0,0,0,32,0.530612244897959,NA,NA,NA,49,59.1836734693878,40.8163265306122,"1.45",0,"Solar PV","Medium Income","Aragón","Sin CAIs"
"7904",34025050066,50066,"Zaragoza","Cadrete",4473,11.8971,2819,NA,28.8,2.3,14.1,34863,14070,375.973976851502,3.65059889817266,0,0,1,100000,100000,1670000,0,0,0,0,0,0,0,0,0.261030261030261,0.375825437840942,0.0478347013869233,0.00396263798471554,4329,52.5987525987526,47.4012474012474,"1.1096491228070176",0,"Wind Onshore","Medium Income","Aragón","Sin CAIs"
"7905",34025050067,50067,"Zaragoza","Calatayud",19776,155.0877,19502,NA,30.6,2.6,20.8,29802,12054,127.514947993941,4.29613845340872,0,0,32,2291430,2291430,0,0,0,0,0,0,0,0,12.9830686462582,0.303336856409482,0.532992237120677,0.0634191710748125,0.00424344591059699,19869,49.3331320146963,50.6668679853037,"0.9736763683321744",0,"Solar PV","Medium Income","Aragón","Sin CAIs"
"7906",34025050068,50068,"Zaragoza","Calatorao",2882,48.4244,2836,NA,28,2.3,20.3,27361,11001,59.5154508883951,3.45969397647797,0,0,3,130000,130000,0,18586000,0,0,0,0,0,0,3.85714285714286,0.325405032747329,0.516102731349368,0.0334138486312399,0.00402576489533011,2901,52.4646673560841,47.5353326439159,"1.103698332124728",0,"Solar PV","Low Income","Aragón","Sin CAIs"
"7907",34025050069,50069,"Zaragoza","Calcena",74,64.741358,73,NA,28.872,NA,NA,28075.6594,14646,1.14300969713981,1.86923171973098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.397435897435897,0.584415584415584,0.207792207792208,0.558441558441558,78,58.974358974359,41.025641025641,"1.4375",0,"None","Medium Income","Aragón","Sin CAIs"
"7908",34025050070,50070,"Zaragoza","Calmarza",63,28.1584,63,NA,28.872,NA,NA,28075.6594,14646,2.23734303085403,1.79934054945358,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.484375,0.654545454545455,0.0357142857142857,0.839285714285714,64,56.25,43.75,"1.2857142857142858",0,"None","Medium Income","Aragón","Sin CAIs"
"7909",34025050071,50071,"Zaragoza","Campillo de Aragón",127,36.892,126,NA,27.9,2.6,NA,27682,13321,3.44248075463515,2.10380372095596,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.417910447761194,0.589147286821705,0.178294573643411,0.682170542635659,134,58.2089552238806,41.7910447761194,"1.3928571428571428",0,"None","Medium Income","Aragón","Sin CAIs"
"7910",34025050072,50072,"Zaragoza","Carenas",178,31.222691,176,NA,29.1,2.9,NA,25530,13474,5.7009820197753,2.25042000230889,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0.414364640883978,0.587570621468927,0.259887005649718,0.559322033898305,181,58.5635359116022,41.4364640883978,"1.4133333333333333",0,"None","Medium Income","Aragón","Sin CAIs"
"7911",34025050073,50073,"Zaragoza","Cariñena",3345,82.509136,3333,NA,28.6,2.6,19.4,31170,11772,40.5409650635537,3.52439612210384,0,0,16,1090000,1090000,0,0,0,0,0,0,0,0,8.03225806451613,0.306092124814265,0.464136490250696,0.0506721820062048,0.00379179593243709,3365,50.8172362555721,49.1827637444279,"1.0332326283987916",0,"Solar PV","Low Income","Aragón","Sin CAIs"
"7912",34025050074,50074,"Zaragoza","Caspe",10220,503.15314,9469,NA,29.5,2.6,27,26976,10212,20.3119074244474,4.00945089579869,0,0,8,1295000,1295000,0,0,0,0,0,0,0,0,7.59813352324061,0.322383949645948,0.569065343258892,0.0370327102803738,0.00525700934579439,10168,53.2159716758458,46.7840283241542,"1.1374816060542359",0,"Solar PV","Low Income","Aragón","Sin CAIs"
"7913",34025050075,50075,"Zaragoza","Castejón de Alarba",73,17.562906,73,NA,28.8769,NA,NA,28075.2978,14646,4.15648754255133,1.86332286012046,0,0,1,10600,10600,0,0,0,0,0,0,0,0,0,0.5,0.714285714285714,0.116883116883117,0.831168831168831,78,62.8205128205128,37.1794871794872,"1.6896551724137931",0,"Solar PV","Medium Income","Aragón","Sin CAIs"
"7914",34025050076,50076,"Zaragoza","Castejón de las Armas",81,16.187909,81,NA,28.872,NA,NA,28075.6594,14646,5.00373457745531,1.90848501887865,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0.397590361445783,0.602564102564103,0.265822784810127,0.569620253164557,83,51.8072289156626,48.1927710843374,"1.075",0,"None","Medium Income","Aragón","Sin CAIs"
"7915",34025050077,50077,"Zaragoza","Castejón de Valdejasa",209,110.122902,207,NA,26.6,2.9,NA,30076,13429,1.8978795164697,2.32014628611105,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.416666666666667,0.529126213592233,0.184466019417476,0.640776699029126,216,48.6111111111111,51.3888888888889,"0.9459459459459459",0,"None","Medium Income","Aragón","Sin CAIs"
"7916",34025050078,50078,"Zaragoza","Castiliscar",230,40.682096,230,NA,27,2.1,NA,28722,13110,5.65359267624756,2.36172783601759,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.463709677419355,0.54585152838428,0.147826086956522,0.630434782608696,248,52.8225806451613,47.1774193548387,"1.1196581196581197",0,"None","Medium Income","Aragón","Sin CAIs"
"7917",34025050079,50079,"Zaragoza","Cervera de la Cañada",264,29.222058,245,NA,26.8,2,NA,21060,10051,9.03427130286306,2.42160392686983,0,0,1,5000,5000,0,0,0,0,0,0,0,0,3,0.424242424242424,0.616033755274262,0.15,0.658333333333333,264,57.1969696969697,42.8030303030303,"1.336283185840708",0,"Solar PV","Low Income","Aragón","Sin CAIs"
"7918",34025050080,50080,"Zaragoza","Cerveruela",39,23.491448,39,NA,28.872,NA,NA,28075.6594,14646,1.66017863181529,1.5910646070265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.405405405405405,NA,NA,NA,37,64.8648648648649,35.1351351351351,"1.8461538461538463",0,"None","Medium Income","Aragón","Sin CAIs"
"7919",34025050081,50081,"Zaragoza","Cetina",570,78.761077,558,NA,27.4,2.4,23.7,24627,10690,7.23707726850916,2.75587485567249,0,0,2,23400,23400,0,0,0,0,0,0,0,0,1,0.371527777777778,0.586872586872587,0.0498084291187739,0.00191570881226054,576,51.2152777777778,48.7847222222222,"1.0498220640569396",0,"Solar PV","Low Income","Aragón","Sin CAIs"
"7920",34025050082,50082,"Zaragoza","Cimballa",86,31.9369,86,NA,28.872,NA,NA,28075.6594,14646,2.69280988449098,1.93449845124357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.515789473684211,0.604651162790698,0.186046511627907,0.674418604651163,95,48.4210526315789,51.5789473684211,"0.9387755102040817",0,"None","Medium Income","Aragón","Sin CAIs"
"7921",34025050083,50083,"Zaragoza","Cinco Olivas",102,2.250982,102,NA,26,1.9,NA,29094,12511,45.3135564833482,2.00860017176192,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0.342857142857143,0.572916666666667,0.214285714285714,0.510204081632653,105,48.5714285714286,51.4285714285714,"0.9444444444444444",0,"None","Medium Income","Aragón","Sin CAIs"
"7922",34025050084,50084,"Zaragoza","Clarés de Ribota",71,18.69775,71,NA,28.872,NA,NA,28075.6594,14646,3.79724833201856,1.85125834871908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434782608695652,0.470588235294118,0.220588235294118,0.647058823529412,69,56.5217391304348,43.4782608695652,"1.3",0,"None","Medium Income","Aragón","Sin CAIs"
"7923",34025050085,50085,"Zaragoza","Codo",208,11.356528,208,NA,28.6,2.5,NA,24529,11904,18.315456977696,2.31806333496276,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.441747572815534,0.518518518518518,0.198952879581152,0.638743455497382,206,52.9126213592233,47.0873786407767,"1.1237113402061856",0,"None","Low Income","Aragón","Sin CAIs"
"7924",34025050086,50086,"Zaragoza","Codos",232,62.688539,232,NA,28.4,2.3,NA,24185,11906,3.70083596939466,2.3654879848909,0,0,1,5000,5000,0,0,0,0,0,0,0,0,2,0.384615384615385,0.606060606060606,0.210526315789474,0.68421052631579,234,65.8119658119658,34.1880341880342,"1.925",0,"Solar PV","Low Income","Aragón","Sin CAIs"
"7925",34025050087,50087,"Zaragoza","Contamina",31,14.017671,25,NA,28.877,NA,NA,28074.2918,14646,2.21149433454388,1.49136169383427,0,0,1,106900,106900,0,0,0,0,0,0,0,0,4,0.606060606060606,NA,NA,NA,33,54.5454545454545,45.4545454545455,"1.2",0,"Solar PV","Medium Income","Aragón","Sin CAIs"
"7926",34025050088,50088,"Zaragoza","Cosuenda",326,31.681225,326,NA,25.6,2.3,NA,27164,12744,10.2900061471739,2.51321760006794,0,0,1,10000,10000,0,0,0,0,0,0,0,0,4,0.418674698795181,0.503401360544218,0.218855218855219,0.67003367003367,332,51.2048192771084,48.7951807228916,"1.0493827160493827",0,"Solar PV","Medium Income","Aragón","Sin CAIs"
"7927",34025050089,50089,"Zaragoza","Cuarte de Huerva",14169,8.7955,14161,NA,27.4,2.2,10.1,40422,14088,1610.93741117617,4.15133920029636,0,0,5,413800,413800,0,0,0,0,0,0,0,0,2,0.260069797876981,0.310435802227868,0.0580849228409853,0.00402568772165245,13754,50.8942852988222,49.1057147011778,"1.036422860527095",0,"Solar PV","Medium Income","Aragón","Sin CAIs"
"7928",34025050090,50090,"Zaragoza","Cubel",153,58.619295,153,NA,25.3,2.5,NA,23669,9957,2.61006209644794,2.1846914308176,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.445945945945946,0.466165413533835,0.233082706766917,0.586466165413534,148,46.6216216216216,53.3783783783784,"0.8734177215189873",0,"None","Low Income","Aragón","Sin CAIs"
"7929",34025050091,50091,"Zaragoza","Las Cuerlas",39,32.575249,39,NA,28.872,NA,NA,28075.6594,14646,1.19722799356039,1.5910646070265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.476190476190476,NA,NA,NA,42,52.3809523809524,47.6190476190476,"1.1",0,"None","Medium Income","Aragón","Sin CAIs"
"7930",34025050092,50092,"Zaragoza","Chiprana",515,38.978435,514,NA,28.5,2.5,NA,25932,10783,13.2124340035715,2.71180722904119,0,0,7,246695200,246695200,0,0,0,0,0,0,0,0,23,0.280701754385965,0.546666666666667,0.04,NA,513,52.6315789473684,47.3684210526316,"1.1111111111111112",0,"Solar PV","Low Income","Aragón","Sin CAIs"
"7931",34025050093,50093,"Zaragoza","Chodes",96,15.961,91,NA,28.872,NA,NA,28226,14646,6.01466073554289,1.98227123303957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373737373737374,0.597826086956522,0.297872340425532,0.478723404255319,99,55.5555555555556,44.4444444444444,"1.25",0,"None","Medium Income","Aragón","Sin CAIs"
"7932",34025050094,50094,"Zaragoza","Daroca",1921,52.045736,1903,NA,27.8,2.4,16.6,28425,12635,36.9098440648433,3.28352736486169,0,0,6,225000,225000,0,0,0,0,0,0,0,0,6.27272727272727,0.361969617600838,0.504499100179964,0.0469399881164587,0.0053475935828877,1909,48.7166055526454,51.2833944473546,"0.9499489274770173",0,"Solar PV","Medium Income","Aragón","Sin CAIs"
"7933",34025050095,50095,"Zaragoza","Ejea de los Caballeros",17124,613.5086,14361,NA,26.9,2.3,16.4,30380,11891,27.911589177397,4.23360521916227,0,0,82,17408400,17408400,225000,8366000,0,0,6070000,0,0,0,5.42170661974929,0.302016176298207,0.481344307270233,0.0429772234273319,0.002779284164859,17062,51.4886883132106,48.5113116867894,"1.0613748942853691",6070000,"Solar PV","Low Income","Aragón","Sin CAIs"
"7934",34025050096,50096,"Zaragoza","Embid de Ariza",31,41.264653,28,NA,28.872,NA,NA,28075.6594,14646,0.751248289910496,1.49136169383427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46875,NA,NA,NA,32,56.25,43.75,"1.2857142857142858",0,"None","Medium Income","Aragón","Sin CAIs"
"7935",34025050098,50098,"Zaragoza","Encinacorba",185,36.737641,185,NA,28.5,2.5,NA,24676,14563,5.03570711031773,2.26717172840301,0,0,1,5000,5000,0,0,0,0,0,0,0,0,1,0.406417112299465,0.544943820224719,0.290502793296089,0.480446927374302,187,53.475935828877,46.524064171123,"1.1494252873563218",0,"Solar PV","Medium Income","Aragón","Sin CAIs"
"7936",34025050099,50099,"Zaragoza","Épila",4447,194.321294,4338,NA,31.4,3.2,26.6,29025,10761,22.8847796783403,3.64806712944893,0,0,16,1328000,1328000,0,0,0,0,0,0,0,0,8.57190916736754,0.32124943000456,0.555033185840708,0.0368248772504092,0.00736497545008183,4386,51.7555859553124,48.2444140446876,"1.0727788279773156",0,"Solar PV","Low Income","Aragón","Sin CAIs"
"7937",34025050100,50100,"Zaragoza","Erla",360,18.957007,352,NA,26.5,2.4,NA,28723,12729,18.9903395615141,2.55630250076729,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.425352112676056,0.552795031055901,0.225308641975309,0.614197530864197,355,50.9859154929577,49.0140845070423,"1.0402298850574712",0,"None","Medium Income","Aragón","Sin CAIs"
"7938",34025050101,50101,"Zaragoza","Escatrón",1156,95.0976,1153,NA,35.2,3.1,23.2,29353,13759,12.155932431523,3.06295783408451,0,0,10,432080350,432080350,0,0,0,0,0,0,0,0,1.45454545454545,0.363392857142857,0.604887983706721,0.0273003033367037,0.00404448938321537,1120,49.8214285714286,50.1785714285714,"0.9928825622775801",0,"Solar PV","Medium Income","Aragón","Sin CAIs"
"7939",34025050102,50102,"Zaragoza","Fabara",1088,101.742,1082,NA,26.1,2.1,19.7,26624,10410,10.6937154764011,3.03662889536216,0,0,1,20000,20000,0,0,0,0,0,0,0,0,1,0.380474452554745,0.545269582909461,0.0383838383838384,0.00202020202020202,1096,54.1058394160584,45.8941605839416,"1.1789264413518887",0,"Solar PV","Low Income","Aragón","Sin CAIs"
"7940",34025050104,50104,"Zaragoza","Farlete",376,104.1183,376,NA,26.9,2.5,NA,42916,15626,3.61127678803822,2.57518784492766,0,0,1,5000,5000,0,0,0,0,0,0,0,0,12,0.396325459317585,0.490084985835694,0.373259052924791,0.479108635097493,381,49.3438320209974,50.6561679790026,"0.9740932642487047",0,"Solar PV","Medium Income","Aragón","Sin CAIs"
"7941",34025050105,50105,"Zaragoza","Fayón",397,67.1925,373,NA,25.7,2.2,NA,24268,11145,5.90839751460356,2.59879050676312,0,0,5,480000,480000,0,0,0,0,0,0,0,0,0,0.425925925925926,0.587155963302752,0.178787878787879,0.584848484848485,378,54.4973544973545,45.5026455026455,"1.197674418604651",0,"Solar PV","Low Income","Aragón","Sin CAIs"
"7942",34025050106,50106,"Zaragoza","Los Fayos",131,3.884931,131,NA,32.6,2.4,NA,27708,15133,33.7200326080437,2.11727129565576,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.477611940298507,0.700787401574803,0.25,0.546875,134,54.4776119402985,45.5223880597015,"1.1967213114754098",0,"None","Medium Income","Aragón","Sin CAIs"
"7943",34025050107,50107,"Zaragoza","Figueruelas",1226,16.8711,1213,NA,25.1,2.1,8.6,36568,14261,72.6686463834605,3.0884904701824,0,0,3,10034600,10034600,0,21490000,0,0,0,0,0,0,4,0.274541101356744,0.477777777777778,0.05662100456621,0.00273972602739726,1253,49.9600957701516,50.0399042298484,"0.9984051036682615",0,"Solar PV","Medium Income","Aragón","Sin CAIs"
"7944",34025050108,50108,"Zaragoza","Fombuena",59,26.373334,59,NA,28.872,NA,NA,28075.6594,14646,2.23710813354125,1.77085201164214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.446428571428571,0.285714285714286,0.535714285714286,60,61.6666666666667,38.3333333333333,"1.608695652173913",0,"None","Medium Income","Aragón","Sin CAIs"
"7945",34025050109,50109,"Zaragoza","El Frago",117,33.758764,113,NA,42.1,3,NA,28075.6594,20074,3.46576669690869,2.06818586174616,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.383333333333333,0.495495495495495,0.468468468468468,0.315315315315315,120,63.3333333333333,36.6666666666667,"1.7272727272727273",0,"None","High Income","Aragón","Sin CAIs"
"7946",34025050110,50110,"Zaragoza","El Frasno",379,48.642586,330,NA,32.7,2.6,NA,26727,12813,7.79152654425075,2.57863920996807,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.344221105527638,0.577127659574468,0.245382585751979,0.527704485488127,398,54.5226130653266,45.4773869346734,"1.1988950276243093",0,"None","Medium Income","Aragón","Sin CAIs"
"7947",34025050111,50111,"Zaragoza","Fréscano",204,18.409064,204,NA,28.1,2.4,NA,24906,11514,11.0814976796213,2.3096301674259,0,0,0,0,0,43725000,0,0,0,0,0,0,0,1,0.34,0.52972972972973,0.166666666666667,0.60752688172043,200,55.5,44.5,"1.247191011235955",0,"Wind Onshore","Low Income","Aragón","Sin CAIs"
"7948",34025050113,50113,"Zaragoza","Fuendejalón",763,75.827983,763,NA,30.7,2.9,24.9,27525,11069,10.0622483918635,2.88252453795488,0,0,1,19800,19800,145500000,0,0,0,0,0,0,0,1,0.351662404092072,0.469503546099291,0.0224719101123595,NA,782,53.8363171355499,46.1636828644501,"1.1662049861495845",0,"Wind Onshore","Low Income","Aragón","Sin CAIs"
"7949",34025050114,50114,"Zaragoza","Fuendetodos",144,62.199203,132,NA,26.4,2.4,NA,32830,15337,2.31514220527874,2.15836249209525,0,0,2,59000,59000,117125000,0,0,0,0,0,0,0,27,0.316901408450704,0.462121212121212,0.308270676691729,0.496240601503759,142,57.7464788732394,42.2535211267606,"1.3666666666666667",0,"Wind Onshore","Medium Income","Aragón","Sin CAIs"
"7950",34025050115,50115,"Zaragoza","Fuentes de Ebro",4613,141.1726,4503,NA,26,2.2,15.1,33298,12282,32.6763125422355,3.66398345460827,0,0,5,4600,4600,6000000,1358000,0,0,0,0,0,0,2.14285714285714,0.305597579425113,0.477535301668806,0.0445682451253482,0.00734363129906305,4627,51.826237302788,48.173762697212,"1.075818752803948",0,"Wind Onshore","Medium Income","Aragón","Sin CAIs"
"7951",34025050116,50116,"Zaragoza","Fuentes de Jiloca",208,27.352422,193,NA,34.8,2.9,NA,22976,10819,7.60444541254884,2.31806333496276,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.421052631578947,0.626262626262626,0.130653266331658,0.718592964824121,209,55.5023923444976,44.4976076555024,"1.2473118279569892",0,"None","Low Income","Aragón","Sin CAIs"
"7952",34025050117,50117,"Zaragoza","Gallocanta",120,29.705795,120,NA,25.9,2.3,NA,34413,14591,4.03961583926638,2.07918124604762,0,0,1,2500,2500,0,0,0,0,0,0,0,0,0,0.359375,0.466666666666667,0.341463414634146,0.455284552845528,128,53.90625,46.09375,"1.1694915254237288",0,"Solar PV","Medium Income","Aragón","Sin CAIs"
"7953",34025050118,50118,"Zaragoza","Gallur",2563,41.722,2415,NA,26.1,2.4,16.9,28125,11849,61.4304204017065,3.40874860618424,0,0,9,623350,623350,47160000,0,0,0,3585000,0,0,0,2.49230769230769,0.321861556511537,0.528193832599119,0.0328227571115974,0.00568927789934354,2557,50.8408290965976,49.1591709034024,"1.0342084327764518",3585000,"Wind Onshore","Low Income","Aragón","Sin CAIs"
"7954",34025050119,50119,"Zaragoza","Gelsa",1007,72.035294,1007,NA,28.6,2.5,16.3,30379,13417,13.9792585562294,3.00302947055362,0,0,7,700000,700000,0,9710000,0,0,5736000,0,0,0,6,0.370887337986042,0.540748898678414,0.046943231441048,0.00327510917030568,1003,53.0408773678963,46.9591226321037,"1.129511677282378",5736000,"Hydro","Medium Income","Aragón","Sin CAIs"
"7955",34025050120,50120,"Zaragoza","Godojos",49,16.772388,49,NA,28.872,NA,NA,28075.6594,14646,2.92146830850801,1.69019608002851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.625,0.183673469387755,0.551020408163265,50,54,46,"1.173913043478261",0,"None","Medium Income","Aragón","Sin CAIs"
"7956",34025050121,50121,"Zaragoza","Gotor",290,15.518255,290,NA,28,2.2,NA,22345,9657,18.6876681688759,2.46239799789896,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.358490566037736,0.65,0.131578947368421,0.740131578947368,318,50.9433962264151,49.0566037735849,"1.0384615384615385",0,"None","Low Income","Aragón","Sin CAIs"
"7957",34025050122,50122,"Zaragoza","Grisel",82,14.506965,73,NA,28.8015,NA,NA,28001.8703,14646,5.65245728517302,1.91381385238372,0,0,0,0,0,16500000,0,0,0,0,0,0,0,8,0.36144578313253,0.486842105263158,0.394736842105263,0.407894736842105,83,59.0361445783133,40.9638554216867,"1.4411764705882353",0,"Wind Onshore","Medium Income","Aragón","Sin CAIs"
"7958",34025050123,50123,"Zaragoza","Grisén",623,4.8866,623,NA,26.6,2.3,12.5,32644,12501,127.49150738755,2.79448804665917,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.301324503311258,0.471400394477318,0.0252918287937743,0.00389105058365759,604,52.8145695364238,47.1854304635762,"1.119298245614035",0,"None","Medium Income","Aragón","Sin CAIs"
"7959",34025050124,50124,"Zaragoza","Herrera de los Navarros",523,105.006456,522,NA,31.6,3.2,NA,26336,12497,4.98064614236671,2.71850168886727,0,0,3,157200,157200,150950000,0,0,0,0,0,0,0,6,0.36491935483871,0.528888888888889,0.191629955947137,0.614537444933921,496,55.4435483870968,44.5564516129032,"1.244343891402715",0,"Wind Onshore","Medium Income","Aragón","Sin CAIs"
"7960",34025050125,50125,"Zaragoza","Ibdes",384,56.308041,346,NA,24.4,2,NA,20278,9896,6.81962989975091,2.58433122436753,0,0,1,7500,7500,0,0,0,0,0,0,0,0,4,0.401554404145078,0.647887323943662,0.0891364902506964,0.738161559888579,386,51.5544041450777,48.4455958549223,"1.0641711229946524",0,"Solar PV","Low Income","Aragón","Sin CAIs"
"7961",34025050126,50126,"Zaragoza","Illueca",2746,24.859709,2746,NA,25.7,2.1,20.4,25778,10277,110.459860974237,3.43870053290074,0,0,2,40000,40000,0,0,0,0,0,0,0,0,1,0.293820021684134,0.604008016032064,0.0476379515680826,0.00357284636760619,2767,49.8373689916877,50.1626310083123,"0.9935158501440923",0,"Solar PV","Low Income","Aragón","Sin CAIs"
"7962",34025050128,50128,"Zaragoza","Isuerre",33,20.052962,33,NA,28.8819,NA,NA,28073.9042,14646,1.6456421749565,1.51851393987789,0,0,2,120000,120000,0,0,0,0,0,0,0,0,0,0.484848484848485,NA,NA,NA,33,51.5151515151515,48.4848484848485,"1.0625",0,"Solar PV","Medium Income","Aragón","Sin CAIs"
"7963",34025050129,50129,"Zaragoza","Jaraba",280,42.805158,280,NA,22.5,2,NA,25002,10599,6.54126776030122,2.44715803134222,0,0,1,15000,15000,0,0,0,0,0,0,0,0,0,0.344086021505376,0.610878661087866,0.206611570247934,0.56198347107438,279,55.1971326164875,44.8028673835125,"1.232",0,"Solar PV","Low Income","Aragón","Sin CAIs"
"7964",34025050130,50130,"Zaragoza","Jarque de Moncayo",407,42.998255,407,NA,25.6,2.1,NA,22415,9981,9.46550040228377,2.60959440922522,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.359903381642512,0.58994708994709,0.132275132275132,0.716931216931217,414,52.6570048309179,47.3429951690821,"1.1122448979591837",0,"None","Low Income","Aragón","Sin CAIs"
"7965",34025050131,50131,"Zaragoza","Jaulín",278,46.051154,278,NA,34.6,2.6,NA,30309,13989,6.03676511559298,2.44404479591808,0,0,0,0,0,9000000,0,0,0,0,0,0,0,3,0.404332129963899,0.55984555984556,0.229885057471264,0.57088122605364,277,53.0685920577617,46.9314079422383,"1.1307692307692307",0,"Wind Onshore","Medium Income","Aragón","Sin CAIs"
"7966",34025050132,50132,"Zaragoza","La Joyosa",1119,6.5201,481,NA,24.3,2.1,13.1,35209,12056,171.6231346145,3.04883008652835,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.280282935455349,0.413716814159292,0.0370774263904035,0.00327153762268266,1131,51.105216622458,48.894783377542,"1.0452079566003616",0,"None","Medium Income","Aragón","Sin CAIs"
"7967",34025050133,50133,"Zaragoza","Lagata",109,23.651485,109,NA,29.5,2.5,NA,22227,11605,4.60859011601174,2.03742649794062,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.43859649122807,0.669724770642202,0.155963302752294,0.63302752293578,114,53.5087719298246,46.4912280701754,"1.150943396226415",0,"None","Low Income","Aragón","Sin CAIs"
"7968",34025050134,50134,"Zaragoza","Langa del Castillo",115,50.128279,115,NA,27.2,2.6,NA,25252,13062,2.29411426632061,2.06069784035361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543103448275862,0.5625,0.214285714285714,0.616071428571429,116,51.7241379310345,48.2758620689655,"1.0714285714285714",0,"None","Medium Income","Aragón","Sin CAIs"
"7969",34025050135,50135,"Zaragoza","Layana",96,3.691314,96,NA,28.8769,NA,NA,28075.1996,14646,26.0069991336418,1.98227123303957,0,0,1,20000,20000,0,0,0,0,0,0,0,0,20,0.354838709677419,0.551724137931034,0.295454545454545,0.477272727272727,93,56.989247311828,43.010752688172,"1.325",0,"Solar PV","Medium Income","Aragón","Sin CAIs"
"7970",34025050136,50136,"Zaragoza","Lécera",634,109.202433,624,NA,31,2.5,25.4,24699,11589,5.80573145288805,2.80208925788173,0,0,1,20000,20000,0,0,0,0,0,0,0,0,6,0.4,0.524451939291737,0.023489932885906,0.00167785234899329,645,53.1782945736434,46.8217054263566,"1.1357615894039734",0,"Solar PV","Low Income","Aragón","Sin CAIs"
"7971",34025050137,50137,"Zaragoza","Leciñena",1116,178.642708,1111,NA,26.8,2.3,13.6,32711,13540,6.24710637503323,3.04766419460156,0,0,2,40000,40000,0,0,0,0,0,0,0,0,11,0.424295774647887,0.518962075848303,0.0356083086053412,0.000989119683481701,1136,51.1443661971831,48.8556338028169,"1.0468468468468468",0,"Solar PV","Medium Income","Aragón","Sin CAIs"
"7972",34025050138,50138,"Zaragoza","Lechón",47,17.458953,47,NA,28.872,NA,NA,28075.6594,14646,2.69202855406049,1.67209785793572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,NA,NA,NA,48,58.3333333333333,41.6666666666667,"1.4",0,"None","Medium Income","Aragón","Sin CAIs"
